survey,loc_id,benthic_feeder,pelagic_feeder,surface_feeder,gu,sandeels_presence,fish_presence,velocity,proportion,npoints,tides
34,1,0,0,0,0,0,0,1.201915647,1.960295588,51,ebb
34,10,0,0,0,0,0,0,2.308452,1.603955773,22,ebb
34,11,0,0,0,0,0,0,2.336951083,2.258706792,24,ebb
34,12,0,0,0,0,0,0,2.064271963,3.785883926,27,ebb
34,13,0,0,0,0,0,0,1.348927829,1.895294529,34,ebb
34,14,0,0,0,0,0,0,0.381289435,1.996980701,107,ebb
34,15,0,0,0,0,0,0,0.366604084,1.814975781,64,ebb
34,16,0,0,0,0,0,0,0.374010947,1.839340797,64,ebb
34,17,0,0,0,0,0,0,0.268079899,2.126923468,94,ebb
34,18,0,0,0,0,0,0,0.17367664,5.121485882,144,ebb
34,19,0,0,0,0,0,0,0.312399304,4.524445196,97,ebb
34,2,0,0,0,0,0,0,1.516289346,1.629736846,52,ebb
34,20,0,0,0,0,0,0,1.696540426,21.53705047,202,ebb
34,21,0,0,0,0,0,0,1.662090147,4.729690147,156,ebb
34,22,0,0,0,0,0,0,1.410774132,3.93395734,106,ebb
34,23,0,0,0,0,0,0,1.436776956,3.608455111,45,ebb
34,24,0,0,0,0,0,0,1.459006576,3.582918303,33,ebb
34,25,0,0,0,0,0,0,1.42491404,3.55056052,25,ebb
34,26,0,0,0,0,0,0,1.396107476,3.569817619,21,ebb
34,27,0,0,0,0,0,0,1.346117,3.6690314,20,ebb
34,28,0,0,0,0,0,0,1.272642053,3.759489316,19,ebb
34,29,0,0,0,0,0,0,1.177851158,3.749473895,19,ebb
34,3,0,0,0,0,0,0,1.688925769,1.531643173,52,ebb
34,30,0,0,0,0,0,0,1.155467227,3.794381227,22,ebb
34,31,0,0,0,0,0,0,1.077557852,3.894214926,27,ebb
34,32,0,0,0,0,0,0,0.956507452,3.377788545,33,ebb
34,33,0,0,0,0,0,0,0.863325393,3.48941361,41,ebb
34,34,0,0,0,0,0,0,1.024057212,4.413630476,42,ebb
34,35,0,0,0,0,0,0,1.150300077,4.529195885,52,ebb
34,36,0,0,0,0,0,0,1.026340984,2.971672706,51,ebb
34,4,0,0,0,0,0,1,1.736307358,1.545083434,53,ebb
34,5,0,0,0,0,0,1,1.817771717,1.689964891,46,ebb
34,6,0,0,0,0,0,0,1.912480829,1.447893229,35,ebb
34,7,0,0,0,0,0,0,2.021046345,1.489931517,29,ebb
34,8,0,0,0,0,0,0,2.12562676,1.55248284,25,ebb
34,9,0,0,0,0,0,0,2.207880619,1.600455381,21,ebb
35,1,0,0,0,0,0,0,0.589024902,1.881397649,57,ebb
35,10,0,0,0,0,0,0,0.840946554,1.678717458,24,ebb
35,11,0,0,0,0,0,0,0.547657718,1.743350286,28,ebb
35,12,0,0,0,0,0,0,0.271012079,1.819462939,33,ebb
35,13,0,0,0,0,0,0,0.270178648,1.803094071,42,ebb
35,14,0,0,0,0,0,0,0.459448765,1.830754162,68,ebb
35,15,0,0,0,0,0,0,0.408963305,2.769312468,111,ebb
35,16,0,0,0,0,0,0,0.265024579,3.059358411,90,ebb
35,17,0,0,0,0,0,0,0.174382641,2.176005328,64,ebb
35,18,0,0,0,0,0,0,0.207473549,3.685303122,115,ebb
35,19,0,0,0,0,0,0,0.304069742,3.471830228,79,ebb
35,2,0,0,0,0,0,0,0.703341013,1.611394075,53,ebb
35,20,0,0,0,0,0,0,1.054710406,4.031626931,87,ebb
35,21,0,0,0,0,0,0,0.992118353,4.057040644,118,ebb
35,22,0,0,0,0,0,0,0.815671318,3.919114987,78,ebb
35,23,0,0,0,0,0,0,0.824310149,3.585430744,43,ebb
35,24,0,0,0,0,0,0,0.84319377,3.6033174,30,ebb
35,25,0,0,0,0,0,0,0.849242474,3.502424739,23,ebb
35,26,0,0,0,0,0,0,0.817865386,3.624141476,21,ebb
35,27,0,0,0,0,0,0,0.692296339,3.645415833,18,ebb
35,28,0,0,0,0,0,0,0.595531437,3.720829053,19,ebb
35,29,0,0,0,0,0,0,0.542200111,3.696374222,18,ebb
35,3,0,0,0,0,0,0,0.83451662,1.577261691,55,ebb
35,30,0,0,0,0,0,0,0.536840164,3.883695818,22,ebb
35,31,0,0,0,0,0,0,0.464187069,3.567258654,26,ebb
35,32,0,0,0,0,0,0,0.408758161,3.375194355,31,ebb
35,33,0,0,0,0,0,0,0.42444511,3.799624175,40,ebb
35,34,0,0,0,0,0,0,0.566267311,5.063337822,45,ebb
35,35,0,0,0,0,0,0,0.658146002,4.018769843,51,ebb
35,36,0,0,0,0,0,0,0.596382976,2.655266532,62,ebb
35,4,0,0,0,0,0,0,0.961513584,1.52194507,57,ebb
35,5,0,0,0,0,0,1,1.028451733,1.4956212,45,ebb
35,6,0,0,0,0,0,1,0.868970179,1.528640182,33,ebb
35,7,0,0,0,0,0,0,0.838759217,1.525263034,29,ebb
35,8,0,0,0,0,0,0,0.8931768,1.57967748,25,ebb
35,9,0,0,0,0,0,0,0.960935478,1.695408087,23,ebb
36,17,0,0,0,0,0,0,0.205923027,2.151247564,55,ebb
36,18,0,0,0,0,0,0,0.2546637,1.910273273,11,ebb
37,1,0,0,0,0,0,0,0.265127542,2.742830129,62,flood
37,10,0,0,0,0,0,0,0.44537465,1.627266409,22,flood
37,11,0,0,0,0,0,0,0.482335729,1.576418958,24,flood
37,12,0,0,0,0,0,0,0.584124552,1.687690552,29,flood
37,13,0,0,0,0,0,0,0.624724008,1.810063324,37,flood
37,14,0,0,0,0,0,0,0.556600514,1.811356214,42,flood
37,15,0,0,0,0,0,0,0.578343844,1.852225902,41,flood
37,16,0,0,0,0,0,0,0.566501245,1.880649404,47,flood
37,17,0,0,0,0,0,0,0.419832235,1.820663242,66,flood
37,18,0,0,0,0,0,0,0.630300583,2.102843174,46,flood
37,19,0,0,0,0,0,0,0.800886591,2.781725276,58,flood
37,2,0,0,0,0,0,0,0.200257679,1.995563119,59,flood
37,20,0,0,0,0,0,0,0.976270452,3.3358662,60,flood
37,21,0,0,0,0,0,0,0.972568548,3.38900816,50,flood
37,22,0,0,0,0,0,0,0.612597795,3.71637495,40,flood
37,23,0,0,0,0,0,0,0.657029534,3.934152531,32,flood
37,24,0,0,0,0,0,0,0.750168707,3.976909036,28,flood
37,25,0,0,0,0,0,0,0.803042375,4.13474675,24,flood
37,26,0,0,0,0,0,0,0.920237667,4.059434762,21,flood
37,27,0,0,0,0,0,0,0.961334245,4.1185479,20,flood
37,28,0,0,0,0,0,0,0.946957089,4.021969167,18,flood
37,29,0,0,0,0,0,0,0.914832226,4.020735263,19,flood
37,3,0,0,0,0,0,0,0.059808092,1.650582831,59,flood
37,30,0,0,0,0,0,0,0.926833822,3.787935696,23,flood
37,31,0,0,0,0,0,0,0.942650115,4.528516259,27,flood
37,32,0,0,0,0,0,0,0.758596954,3.932274051,39,flood
37,33,0,0,0,0,0,0,0.560326178,4.081251805,41,flood
37,34,0,0,0,0,0,0,0.485271309,3.452581884,43,flood
37,35,0,0,0,0,0,0,0.499747474,4.12187644,50,flood
37,36,0,0,0,0,0,0,0.372824319,4.697246873,63,flood
37,4,0,0,0,0,0,0,0.116679583,1.580752462,65,flood
37,5,0,0,0,0,0,0,0.191593851,1.498604356,45,flood
37,6,0,0,0,0,0,0,0.295294783,1.500203514,35,flood
37,7,0,0,0,0,0,0,0.404003966,1.503388172,29,flood
37,8,0,0,0,0,0,0,0.481544708,1.499609346,26,flood
37,9,0,0,0,0,0,0,0.432621933,1.484202958,24,flood
38,1,0,0,0,0,0,0,0.233914733,3.06655563,73,flood
38,10,0,0,0,0,0,0,1.640317565,1.59336,23,flood
38,11,0,0,0,0,0,0,1.632027,3.486737773,22,flood
38,12,0,0,0,0,0,0,1.623775458,1.893020792,24,flood
38,13,0,0,0,0,0,0,1.566337793,1.648728034,29,flood
38,14,0,0,0,0,0,0,1.543846947,2.571188263,57,flood
38,15,0,0,0,0,0,0,1.513981361,3.863316928,97,flood
38,16,0,0,0,0,0,0,1.311670607,1.763083721,61,flood
38,17,0,0,0,0,0,0,0.947681002,1.891170938,64,flood
38,18,0,0,0,2,0,1,0.899109873,1.995502038,52,flood
38,19,0,0,0,1,0,0,1.110667749,2.455133119,59,flood
38,2,0,0,0,0,0,0,0.733616584,2.094163014,73,flood
38,20,0,0,1,0,0,0,1.513432821,4.1385045,84,flood
38,21,0,0,0,0,0,0,1.745846167,3.386807926,54,flood
38,22,0,0,0,0,0,0,1.827863186,3.902081698,43,flood
38,23,1,0,0,0,0,0,1.938660714,3.766041886,35,flood
38,24,0,0,0,0,0,0,1.9725745,3.723167833,30,flood
38,25,0,0,0,0,0,0,2.08875825,3.631119714,28,flood
38,26,0,0,0,0,0,0,2.240231037,3.664766963,27,flood
38,27,0,2,0,4,0,0,2.259785385,4.007386538,26,flood
38,28,0,0,0,6,0,0,2.285293385,3.927789769,26,flood
38,29,0,0,0,1,0,0,2.18683975,4.52076625,28,flood
38,3,0,0,0,0,0,0,1.306300132,1.750719684,76,flood
38,30,0,0,0,1,0,0,2.221067972,5.882045972,36,flood
38,31,0,0,1,0,0,0,2.169791673,31.55128265,52,flood
38,32,0,0,0,0,0,0,2.283755333,5.374332574,54,flood
38,33,0,0,0,0,0,0,2.030062581,8.346688048,62,flood
38,34,0,0,0,0,0,0,1.734655657,6.848211757,70,flood
38,35,0,0,0,0,0,0,1.203162618,5.350851242,91,flood
38,36,0,0,0,0,0,0,0.449245482,4.800113761,88,flood
38,4,0,0,0,0,0,0,1.962247566,2.399136887,53,flood
38,5,0,0,0,0,0,0,2.144542278,1.59290175,36,flood
38,6,0,0,0,0,0,0,2.018174,2.670282788,33,flood
38,7,0,0,0,0,0,0,1.563886036,1.951659679,28,flood
38,8,0,0,0,0,0,0,1.548969708,1.710222083,24,flood
38,9,0,0,0,0,0,0,1.596257476,1.709295762,21,flood
39,1,0,0,0,1,0,0,0.348234326,3.090548528,72,flood
39,10,0,0,0,0,0,0,2.203209591,1.495003773,22,flood
39,11,0,0,0,5,0,0,2.09325313,1.508814,23,flood
39,12,0,0,0,0,0,0,1.950552826,1.549471304,23,flood
39,13,0,0,0,0,0,0,1.778671731,1.629610462,26,flood
39,14,0,0,0,0,0,0,1.665196219,2.146623906,32,flood
39,15,0,0,0,0,0,0,1.474833667,1.680763139,36,flood
39,16,0,0,0,0,0,0,1.280285023,1.711023837,43,flood
39,17,0,0,0,0,0,0,1.092272,1.67493822,50,flood
39,18,0,13,1,3,1,1,0.872300536,2.471213552,58,flood
39,19,0,9,7,26,0,0,0.907858462,5.516654576,66,flood
39,2,0,1,0,0,0,0,0.217887764,2.275960587,63,flood
39,20,0,9,3,6,0,0,1.245270116,4.941443163,129,flood
39,21,0,0,1,0,0,0,1.487828178,5.939967644,118,flood
39,22,0,1,1,0,0,0,1.628487446,6.761968946,56,flood
39,23,0,0,3,1,0,0,1.826556286,4.490610551,49,flood
39,24,0,0,0,0,0,0,1.919122064,3.813884851,47,flood
39,25,0,0,0,0,0,0,2.045321394,3.642801758,33,flood
39,26,0,0,0,0,0,0,2.231848217,3.812388174,23,flood
39,27,0,0,0,0,0,0,2.276356364,4.209440455,22,flood
39,28,0,0,0,0,0,0,2.488099045,4.217297682,22,flood
39,29,0,0,0,0,0,0,2.50292575,4.186143583,24,flood
39,3,0,0,1,38,0,1,1.436596621,1.724098969,98,flood
39,30,0,0,0,0,0,0,2.493991667,5.829706593,27,flood
39,31,1,0,0,1,0,0,2.509508121,6.132266121,33,flood
39,32,0,0,1,1,0,0,2.486784351,5.783223946,37,flood
39,33,0,2,0,2,0,0,2.293269543,6.682037152,46,flood
39,34,0,0,1,1,0,0,1.975089302,9.23369217,53,flood
39,35,0,0,0,0,0,0,1.556054436,5.000260526,78,flood
39,36,1,0,0,1,0,0,0.701302649,4.608722294,68,flood
39,4,0,0,0,0,0,0,2.94931878,17.73036763,41,flood
39,5,0,0,0,0,0,0,2.939850839,2.304737452,31,flood
39,6,0,0,0,2,0,0,2.643656808,1.518965731,26,flood
39,7,0,0,0,0,0,0,2.498269708,1.545396,24,flood
39,8,0,0,0,0,0,0,2.366333238,1.463935762,21,flood
39,9,0,0,0,0,0,0,2.317006095,1.511074238,21,flood
4,1,0,0,1,18,0,0,1.115210479,1.939169635,52,ebb
4,10,0,0,0,3,0,1,2.185928429,3.292103667,21,ebb
4,11,0,0,1,0,0,0,2.2302534,1.6525439,10,ebb
4,12,0,1,0,4,0,1,1.959116431,2.082311448,58,ebb
4,13,0,2,0,1,0,0,0.612929232,1.721879968,62,ebb
4,14,0,2,0,0,0,0,0.299224635,1.800048712,52,ebb
4,15,0,2,0,5,0,0,0.479987687,1.775472239,46,ebb
4,16,0,0,0,3,0,0,0.401537314,1.871958705,44,ebb
4,17,0,1,0,0,0,0,0.319046719,2.379281519,54,ebb
4,18,0,0,1,0,0,0,0.305333213,2.633982876,97,ebb
4,19,4,0,1,9,1,0,0.736694408,3.601638662,133,ebb
4,2,0,2,1,7,0,1,1.445162625,1.638851964,56,ebb
4,20,0,0,0,0,0,0,1.871575254,17.0986078,138,ebb
4,21,0,0,0,0,0,0,1.757548116,7.5751458,95,ebb
4,22,1,0,0,1,0,0,1.448635514,4.460527314,70,ebb
4,23,0,0,0,0,0,0,1.41587682,4.38897764,50,ebb
4,24,0,0,0,0,0,0,1.439938243,3.96483227,37,ebb
4,25,0,0,0,0,0,0,1.37782875,3.947687219,32,ebb
4,26,0,0,0,2,0,0,1.31684286,3.88092207,43,ebb
4,27,0,0,0,0,0,0,1.198731952,4.006830476,42,ebb
4,28,0,0,0,0,0,0,1.14580308,3.81411,25,ebb
4,29,0,0,0,0,0,0,1.099632227,3.734920955,22,ebb
4,3,0,10,0,22,0,1,1.714940839,1.513274581,62,ebb
4,30,0,0,0,0,0,0,1.099389652,3.670624304,23,ebb
4,31,0,0,0,0,0,0,1.128144462,3.483862077,26,ebb
4,32,0,0,0,0,0,0,1.125329893,3.514034571,28,ebb
4,33,0,0,0,0,0,0,1.064026657,3.7625214,35,ebb
4,34,1,0,2,6,0,0,1.043441778,5.537570756,45,ebb
4,35,2,0,1,4,0,0,1.053832683,4.2524128,60,ebb
4,36,0,0,1,1,0,0,0.987116702,2.854868017,59,ebb
4,4,0,4,1,65,0,1,1.906774791,1.550559837,43,ebb
4,5,0,1,0,21,0,0,1.938510265,1.461284735,34,ebb
4,6,0,3,0,33,0,0,1.921108778,1.549541,27,ebb
4,7,0,0,0,23,1,0,1.989256958,1.580845083,24,ebb
4,8,0,0,0,7,0,1,2.061369773,1.621430409,22,ebb
4,9,0,2,0,19,0,0,2.138844952,1.672113381,21,ebb
40,1,0,0,0,1,0,0,0.429859309,3.387345244,82,flood
40,10,0,14,0,1,0,0,1.620777542,2.180631833,24,flood
40,11,0,0,0,0,0,0,1.608436732,10.78503102,41,flood
40,12,0,3,0,4,0,0,1.539931771,6.652418514,35,flood
40,13,0,6,0,3,0,0,1.432211795,4.452876897,39,flood
40,14,0,0,0,0,0,0,1.331603475,3.345661225,40,flood
40,15,0,2,0,2,0,0,1.236399255,3.016001574,47,flood
40,16,0,1,0,0,0,0,1.104504274,2.337213638,58,flood
40,17,0,3,1,1,0,0,0.936808053,2.28577381,58,flood
40,18,0,3,0,6,0,1,0.628770646,2.6381375,70,flood
40,19,0,4,0,7,0,0,0.518062623,3.046022938,80,flood
40,2,0,0,0,0,0,0,0.274949328,2.15529306,67,flood
40,20,0,1,0,18,1,0,0.800687664,4.50524248,98,flood
40,21,3,0,1,4,0,1,1.061122178,3.250963913,69,flood
40,22,0,1,2,1,0,0,1.22409,3.223912651,43,flood
40,23,0,0,0,0,0,0,1.303708242,3.323944758,33,flood
40,24,0,0,1,0,0,0,1.389775,3.451435517,29,flood
40,25,0,1,0,1,0,0,1.517932923,3.507315462,26,flood
40,26,0,2,0,1,0,0,1.553682522,3.327594957,23,flood
40,27,0,3,0,0,0,0,1.587931565,3.526876826,23,flood
40,28,1,0,0,0,0,0,1.579953714,3.676572429,21,flood
40,29,0,0,2,3,0,0,1.643641125,4.248311875,24,flood
40,3,0,0,0,4,0,0,0.936828489,1.74596466,53,flood
40,30,0,1,0,1,0,0,1.693405964,4.343891536,28,flood
40,31,0,6,0,3,0,0,1.701564026,4.664053553,38,flood
40,32,0,12,0,3,0,0,1.678734943,4.66570566,53,flood
40,33,0,4,0,1,0,0,1.436001,6.943293921,63,flood
40,34,2,6,1,3,0,0,1.299838264,7.347518678,87,flood
40,35,5,1,1,0,1,0,1.095863154,4.476337617,115,flood
40,36,3,0,0,4,1,0,0.185574956,4.483065371,70,flood
40,4,0,2,0,2,0,0,2.218130317,1.576657512,41,flood
40,5,0,1,1,1,0,0,2.221485229,4.7861694,35,flood
40,6,0,3,0,0,0,0,1.987084828,2.263591069,29,flood
40,7,0,1,0,4,0,0,1.871282963,1.770797889,27,flood
40,8,0,1,1,3,0,0,1.771793833,1.61520475,24,flood
40,9,0,9,0,0,0,0,1.690708042,1.478032958,24,flood
41,1,0,1,1,5,0,0,0.409317786,2.841922481,108,flood
41,10,0,0,0,13,0,0,0.905167767,1.681388542,24,flood
41,11,0,0,0,0,0,0,0.864035317,1.597015917,24,flood
41,12,0,1,0,0,0,0,0.812118444,1.654111333,27,flood
41,13,0,0,0,0,0,0,0.753002254,1.642615036,28,flood
41,14,0,0,0,2,0,0,0.690932183,2.050569575,40,flood
41,15,0,4,0,5,0,0,0.61622267,1.945046607,56,flood
41,16,0,0,0,2,0,0,0.620391404,1.96441786,50,flood
41,17,0,0,2,3,0,0,0.604542197,1.874426113,62,flood
41,18,0,2,0,2,0,0,0.546709633,2.513380889,27,flood
41,2,1,6,0,7,0,0,0.607606919,1.922985847,111,flood
41,3,0,0,2,0,0,0,0.444126822,1.590452324,74,flood
41,36,1,4,0,3,1,0,0.124905708,3.579842,112,flood
41,4,0,0,0,7,0,0,1.03868956,1.702677521,48,flood
41,5,0,0,0,0,0,0,1.03932783,1.8563584,40,flood
41,6,0,2,0,3,0,0,0.895731476,1.702303909,33,flood
41,7,0,8,0,0,0,0,0.875271682,1.657655143,28,flood
41,8,0,2,0,0,0,0,0.981878842,1.620658542,24,flood
41,9,0,5,0,1,0,0,0.957676271,1.591118417,24,flood
42,1,1,1,0,19,0,0,0.435739115,2.09255568,103,ebb
42,10,0,0,0,1,0,0,0.316955375,1.571398857,28,ebb
42,11,0,0,0,8,0,0,0.32021535,1.830012929,28,ebb
42,12,0,0,0,10,0,0,0.283972225,1.685741188,32,ebb
42,13,0,0,0,1,0,0,0.252905872,1.711588923,39,ebb
42,14,1,0,1,1,0,0,0.219178,1.80224971,62,ebb
42,15,0,0,1,1,0,0,0.173054104,1.856733455,55,ebb
42,16,0,0,0,1,0,0,0.160248672,2.197575444,54,ebb
42,17,0,1,0,0,0,0,0.183088954,2.794866019,52,ebb
42,18,5,0,0,56,0,0,0.165729481,3.228380111,72,ebb
42,19,0,3,0,5,0,0,0.322142127,3.268860106,66,ebb
42,2,0,7,0,3,0,0,0.761193779,1.741136157,108,ebb
42,20,0,7,3,3,0,0,0.655226624,8.212885485,99,ebb
42,21,0,0,3,1,0,0,1.219507558,5.077460577,52,ebb
42,22,0,0,0,2,0,0,1.220793349,3.607536674,43,ebb
42,23,0,2,0,2,0,0,1.1379122,4.039780867,30,ebb
42,24,0,0,0,1,0,0,1.021695088,3.77417525,24,ebb
42,25,0,0,0,0,0,0,0.975804435,3.8021635,20,ebb
42,26,0,0,0,0,0,0,0.913042383,4.042285722,18,ebb
42,27,0,0,0,0,0,0,0.851397536,3.80064,25,ebb
42,28,0,0,0,0,0,0,0.811287254,3.971065514,35,ebb
42,29,0,0,0,0,0,0,0.834034257,5.509112743,35,ebb
42,3,0,1,1,1,0,0,0.753284162,2.021365463,136,ebb
42,30,0,0,0,0,0,0,0.846514721,3.856796824,34,ebb
42,31,0,0,0,0,0,0,1.063948492,3.908089231,26,ebb
42,32,0,0,1,0,0,0,1.150166222,3.576459889,27,ebb
42,33,0,1,0,0,0,0,1.055551529,4.154038265,34,ebb
42,34,1,0,0,1,0,0,1.061832686,6.591443706,51,ebb
42,35,1,0,1,0,0,0,1.0860806,5.1802312,50,ebb
42,36,1,0,0,3,0,0,0.123411877,2.737707802,96,ebb
42,4,0,0,2,3,0,0,0.474386502,1.743850561,57,ebb
42,5,0,4,0,0,0,0,0.337056951,1.559489205,39,ebb
42,6,0,0,0,1,0,0,0.312992389,1.759634371,35,ebb
42,7,0,2,2,10,0,0,0.261657336,1.834282667,36,ebb
42,8,0,1,0,1,0,1,0.21632713,1.8029467,30,ebb
42,9,0,0,0,0,0,0,0.1797825,1.628676577,26,ebb
43,1,0,0,1,0,0,0,1.087950133,4.871416467,60,ebb
43,10,0,4,0,60,0,0,2.289497652,2.000124087,23,ebb
43,11,0,0,0,20,1,1,2.488865,2.134135625,24,ebb
43,12,0,0,22,16,0,1,2.529709741,4.655940296,27,ebb
43,13,0,1,0,0,0,0,2.329262697,2.537893636,33,ebb
43,14,0,0,0,0,0,0,1.725995338,12.26038608,71,ebb
43,15,0,0,0,4,0,0,1.110984467,6.028426636,66,ebb
43,16,0,0,0,1,0,0,0.428462428,2.21812621,81,ebb
43,17,0,1,0,0,0,0,0.33654399,3.318984033,60,ebb
43,18,0,0,1,21,0,0,0.242787689,4.1642752,55,ebb
43,19,4,1,0,3,0,0,0.428456829,9.104023179,56,ebb
43,2,0,5,1,25,0,1,1.11298925,1.575971015,68,ebb
43,20,5,1,1,2,0,0,1.586662291,13.18549957,79,ebb
43,21,3,4,4,0,0,0,1.888315891,3.560089655,55,ebb
43,22,0,1,0,2,0,0,1.957208708,3.458767604,48,ebb
43,23,0,0,0,7,0,0,1.931828171,3.395255537,41,ebb
43,24,0,0,0,3,0,0,1.870713548,3.594885524,42,ebb
43,25,1,0,0,3,0,0,1.9456735,3.528872067,30,ebb
43,26,2,0,1,4,0,0,1.895463476,3.585978857,21,ebb
43,27,0,0,2,2,0,0,1.845389417,3.810914625,24,ebb
43,28,0,2,0,2,0,0,1.703971294,3.739748176,17,ebb
43,29,0,0,0,2,0,0,1.642504588,3.811097706,17,ebb
43,3,0,11,0,42,0,0,1.185200683,1.776395967,60,ebb
43,30,1,0,0,4,0,0,1.643345667,3.707323556,18,ebb
43,31,0,0,0,0,0,0,1.644667318,3.786313318,22,ebb
43,32,2,1,1,1,0,0,1.597223615,4.777585269,26,ebb
43,33,4,0,1,4,0,0,1.408605629,5.247206657,35,ebb
43,34,3,0,0,3,0,0,1.276699872,3.692141702,47,ebb
43,35,1,0,0,2,0,0,1.225424745,4.097644596,47,ebb
43,36,2,0,2,1,0,0,1.053890982,3.298984895,57,ebb
43,4,0,0,0,0,0,1,1.324396302,1.504015163,43,ebb
43,5,1,0,1,1,0,0,1.431578243,1.501992622,37,ebb
43,6,0,0,0,3,0,0,1.573881063,1.4650005,32,ebb
43,7,0,0,0,4,0,0,1.79354528,1.66952112,25,ebb
43,8,0,0,0,0,0,0,1.962350136,1.6095825,22,ebb
43,9,0,0,0,21,0,0,2.100505348,1.519853,23,ebb
44,1,0,0,0,0,0,0,1.099413412,1.692524922,51,ebb
44,10,0,3,0,12,0,0,2.500750143,6.333137857,21,ebb
44,11,0,0,0,1,0,0,2.65938675,2.22488995,20,ebb
44,12,0,0,1,0,0,0,2.5177025,1.887435136,22,ebb
44,13,0,0,0,0,0,0,2.201265,1.816003333,27,ebb
44,14,0,0,2,0,0,0,0.878398256,1.92220812,108,ebb
44,15,0,1,1,0,0,0,0.3012774,2.214547705,61,ebb
44,16,0,1,0,0,0,0,0.319662522,2.618390578,45,ebb
44,17,0,0,0,1,0,0,0.311521163,3.744293732,41,ebb
44,18,1,0,0,3,0,0,0.174256714,6.07662434,50,ebb
44,19,9,1,0,4,0,0,0.633237327,8.195498932,59,ebb
44,2,0,2,0,26,0,0,1.385966113,4.39493521,62,ebb
44,20,3,0,0,2,0,1,1.340743286,24.41827937,63,ebb
44,21,0,0,0,0,0,0,1.723589851,7.704446745,47,ebb
44,22,0,1,0,1,0,0,2.031359333,3.695271385,78,ebb
44,23,0,0,0,2,0,0,2.195155294,3.845939647,34,ebb
44,24,0,0,0,2,0,0,2.013910115,3.884238731,26,ebb
44,25,0,0,0,1,0,0,1.993243286,3.705465429,21,ebb
44,26,0,0,0,0,0,0,1.946853,3.629176222,18,ebb
44,27,0,0,1,0,0,0,1.818681353,3.656248588,17,ebb
44,28,0,0,2,0,0,0,1.7375342,3.6701876,15,ebb
44,29,0,0,1,3,0,0,1.683123118,3.711541941,17,ebb
44,3,0,0,1,13,0,0,1.625113787,4.58245136,75,ebb
44,30,0,0,0,3,0,0,1.658698895,4.111348684,19,ebb
44,31,0,0,1,3,0,0,1.649817708,4.634882417,24,ebb
44,32,0,1,1,2,0,0,1.603418417,5.73327925,24,ebb
44,33,3,0,1,1,0,0,1.373553375,6.175023969,32,ebb
44,34,2,1,0,1,0,0,1.31076561,3.642780341,41,ebb
44,35,1,0,1,1,0,0,1.323613531,3.828186063,64,ebb
44,36,1,0,4,0,0,0,1.032991151,1.868575,45,ebb
44,4,0,0,0,1,0,0,1.759350943,1.617422151,53,ebb
44,5,0,0,0,0,0,0,1.885572865,1.74453627,37,ebb
44,6,0,0,0,17,0,0,1.988928257,1.9504136,35,ebb
44,7,0,1,0,3,1,0,2.087130214,3.864696786,28,ebb
44,8,0,0,0,2,0,0,2.207076727,12.09317786,22,ebb
44,9,0,0,0,0,0,0,2.336660053,5.010547053,19,ebb
45,1,0,0,2,0,0,0,1.387322898,3.191848367,49,ebb
45,10,0,0,0,0,0,0,2.666197286,1.859454333,21,ebb
45,11,0,0,0,0,0,0,2.782083696,1.831656739,23,ebb
45,12,0,0,0,0,0,0,2.147405026,1.780155789,38,ebb
45,13,0,0,2,0,0,0,0.630614319,1.736878094,53,ebb
45,14,0,0,0,0,0,0,0.243637519,1.865837926,27,ebb
45,15,0,0,0,0,0,0,0.378193656,2.059880382,34,ebb
45,16,0,0,0,1,0,0,0.392415998,2.322760035,57,ebb
45,17,0,0,0,0,0,0,0.295480311,2.689516424,66,ebb
45,18,3,0,1,8,0,0,0.282800838,3.422186891,55,ebb
45,19,1,0,0,5,1,0,0.584511158,3.703165828,64,ebb
45,2,0,0,0,0,0,0,1.728380481,1.866671788,52,ebb
45,20,6,0,3,5,1,1,1.264341182,6.038363576,66,ebb
45,21,0,1,0,0,0,0,1.432155115,3.517259942,52,ebb
45,22,0,0,2,0,0,0,1.613634528,3.489925717,53,ebb
45,23,0,0,0,1,0,0,1.702019911,3.5389576,45,ebb
45,24,0,0,1,0,0,0,1.724627871,3.488301419,31,ebb
45,25,0,0,0,1,0,0,1.715405667,3.527182917,24,ebb
45,26,0,0,0,1,0,0,1.491380444,3.595493444,18,ebb
45,27,0,0,0,0,0,0,1.462351063,3.631443,16,ebb
45,28,0,0,0,0,0,0,1.320521143,3.745174857,14,ebb
45,29,0,0,0,0,0,0,1.263954733,3.734655333,15,ebb
45,3,0,0,68,10,0,0,1.920092979,2.405503813,48,ebb
45,30,0,0,0,2,0,0,1.226984875,3.712210563,16,ebb
45,31,1,0,0,0,0,0,1.18950755,3.888029,20,ebb
45,32,0,0,0,0,0,0,1.147931692,3.984692038,26,ebb
45,33,1,0,0,0,0,0,0.982490131,4.7143185,32,ebb
45,34,1,0,1,0,0,0,0.872575982,4.387341689,45,ebb
45,35,1,0,0,0,0,0,1.075549862,2.689374583,60,ebb
45,36,0,0,1,0,0,0,1.24268002,1.71693492,50,ebb
45,4,0,2,2,10,0,0,2.049736257,1.9262618,35,ebb
45,5,0,0,0,0,0,0,2.185695964,3.719322071,28,ebb
45,6,0,0,0,20,0,0,2.2723866,2.9975158,25,ebb
45,7,0,0,0,0,0,0,2.354325182,2.466327864,22,ebb
